IRI	Label	Definition	Subclass of	Exact synonyms	Broad synonyms	Narrow synonyms	Related synonyms	Deprecated	Replaced by	Consider	Created by	Creation date
ID	LABEL	A obo:IAO_0000115	SC % SPLIT=,	A oboInOwl:hasExactSynonym SPLIT=,	A oboInOwl:hasBroadSynonym SPLIT=,	A oboInOwl:hasNarrowSynonym SPLIT=,	A oboInOwl:hasRelatedSynonym SPLIT=,	AT owl:deprecated^^xsd:boolean	AI obo:IAO_0100001 SPLIT=,	AI oboInOwl:consider SPLIT=,	AT oboInOwl:created_by^^xsd:string	AT oboInOwl:creation_date^^xsd:dateTime
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000307	Q fever		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000308	relapsing fever		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000309	respiratory disease		animal disease			respiratory infection					alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000315	rice blast		blast								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000317	ringworm		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000318	root rot		rot								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000319	tuber rot		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000321	salmonellosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000322	scald		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000323	Sclerotinia head rot		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000324	Sclerotinia stem rot		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000325	seedling blight		blight								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000326	self-limiting gastroenteritis		gastroenteritis								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000327	sepsis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000328	septicemia		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000329	Septoria leaf blotch		leaf blotch	Septoria tritici blotch							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000332	sexually transmitted disease		animal disease			sexually transmitted infection					alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000333	sheath brown rot		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000334	shigellosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000335	sinusitis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000336	skin infection		animal disease	cutaneous infection							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000338	smut		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000339	soft rot		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000340	southern corn leaf blight		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000344	spot blotch		leaf disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000345	Stagonospora nodorum blotch		blotch	Septoria nodorum blotch							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000346	stalk rot		rot								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000347	stem canker		canker,stem disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000348	stem necrosis		plant disease,stem disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000349	stem rot		rot,stem disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000350	stem rust		rust,stem disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000351	Stewart's wilt		wilt								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000353	streptococcal sore throat		streptococcal disease	strep throat							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000354	streptococcal toxic shock syndrome		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000355	streptococcosis		streptococcal disease	streptococcicosis							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000356	sudden death syndrome		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000358	swollen head syndrome		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000359	systemic cryptococcosis		systemic disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000360	take-all		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000361	tan spot		spot								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000362	tick-borne relapsing fever		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000363	black shank		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000367	blackhead toppling disease		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000368	toxic megacolon		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000369	toxic shock syndrome		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000370	toxoplasmic encephalitis		encephalitis								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000371	toxoplasmosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000372	tracheitis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000373	Traveler's diarrhea		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000374	tuberculosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000375	tularemia		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000376	typhoid-like disease		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000377	ulcer disease		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000378	upper genital tract infection		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000379	urinary tract infection		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000380	vaginal candidiasis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000381	vascular wilt		wilt								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000382	Verticillium wilt		wilt								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000383	vibriosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000386	vulvovaginal candidiasis		candidiasis								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000393	white mold		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000394	white muscardine		animal disease,fungal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000395	white root rot		root rot								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000396	wildfire (tobacco)		plant disease	wild fire							alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000397	wilt		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000398	Witches' broom		plant disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000399	yellow mold		mold								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000400	yellow rust		rust								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000401	yersiniosis		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000402	glanders		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000404	zoonotic infection		animal disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000405	plant disease		disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000406	animal disease		disease								alaynecuzick	2019-02-27T14:11:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000407	floral disease		plant disease								alaynecuzick	2019-03-18T11:15:24Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000408	stem disease		plant disease								alaynecuzick	2019-03-18T11:16:21Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000409	root disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000410	stem base disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000411	leaf disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000412	cotyledon disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000413	hypocotyl disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000414	fruit disease		plant disease			fruit infection					alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000415	pod disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000416	seed disease		plant disease								alaynecuzick	2019-04-01T13:48:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000417	potato wart		plant disease								alaynecuzick	2020-03-17T14:33:43Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000418	acute hepatopancreatic necrosis disease		animal disease	early mortality syndrome							jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000419	Alternaria leaf blight		leaf blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000420	avian colisepticemia		colisepticemia								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000421	bacterial brown stripe		bacterial disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000422	bacterial disease		disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000423	bacterial fruit blotch		blotch,bacterial disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000424	bacterial sepsis		sepsis,bacterial disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000425	bark canker		canker								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000426	bitter rot		rot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000427	blackleg (Brassica)		blackleg (plant)								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000428	blackleg (plant)		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000429	blackleg (potato)		blackleg (plant)								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000430	blight		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000431	blotch		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000432	blue rot		rot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000433	Botryosphaeria canker		canker								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000434	bronchial fibrosis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000435	canker		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000436	catheter-associated urinary tract infection		urinary tract infection	CAUTI							jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000437	center rot		rot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000438	Cercospora leaf blight		leaf blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000439	cervical lymphadenitis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000440	chorioamnionitis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000441	Citrus greening disease		plant disease	huanglongbing							jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000442	colisepticemia		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000443	colonic hyperplasia		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000444	common scab		scab								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000445	community-acquired infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000446	cryptococcal meningitis		meningitis								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000447	downy blight		blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000448	early blight		blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000449	false smut		smut								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000450	fowl typhoid		typhoid								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000451	fungal disease		disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000452	gastritis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000453	glomerulonephritis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000454	green rot		rot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000455	grey leaf spot		leaf spot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000456	Haemophilus influenzae disease		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000457	hypertrophy sorosis scleroteniosis		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000458	invasive candidiasis		candidiasis,invasive disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000459	leaf rust		rust,leaf disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000460	midrib rot		rot								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000461	mildew		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000462	mold		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000463	nail infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000464	necrotizing myositis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000465	northern corn leaf blight		leaf blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000466	peptic ulcer disease		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000467	periapical periodontitis		periodontitis								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000468	pitch canker		canker								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000469	pleuropneumonia		respiratory disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000470	pneumococcal infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000471	pneumococcal meningitis		meningitis,pneumococcal infection								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000472	prosthetic joint infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000473	ring rot		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000474	rot		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000475	rust		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000476	salpingitis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000477	scab		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000478	seedling rot		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000479	septicemia anserum exsudativa		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000480	sheath blight		blight								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000481	skeletal disease		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000482	slippery skin (onion)		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000483	sporotrichosis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000484	spot		plant disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000485	stem blight		blight,stem disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000486	streptococcal disease		bacterial disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000487	streptococcal pharyngitis		streptococcal disease,pharyngitis								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000488	streptococcal sepsis		streptococcal disease,sepsis								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000489	streptococcal toxic shock-like syndrome		streptococcal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000490	stripe rust		rust								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000491	subcutaneous infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000492	systemic candidiasis		candidiasis,systemic disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000493	systemic disease		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000494	typhoid		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000495	ulcerative colitis		colitis								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000496	urogenital tract infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000497	urolithiasis		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000498	vaginal infection		animal disease								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000499	Valsa canker		canker								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000500	yellow wilt		wilt								jseager7	2025-07-17T00:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000501	hemorrhagic gastroenteritis		gastroenteritis								jseager7	2025-07-18T14:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000502	necrotizing enterocolitis		animal disease								jseager7	2025-07-18T14:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000503	implant-associated infection		animal disease								jseager7	2025-07-18T14:00:00Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000504	leaf anthracnose		leaf disease								jseager7	2025-07-22T12:45:36Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000505	encephalitis		animal disease									
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000506	smut (sugarcane)		smut								jseager7	2026-04-23T10:23:48Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000507	ring rot (apple)		ring rot,fruit disease								jseager7	2026-04-23T10:40:57Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000508	canker (grape)		canker								jseager7	2026-04-23T10:47:04Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000509	Curvularia leaf spot (maize)		Curvularia leaf spot								jseager7	2026-04-23T11:04:04Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000510	wilt (mango)		wilt								jseager7	2026-04-23T11:05:19Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000511	seedling blight (rice)		seedling blight								jseager7	2026-04-23T11:07:54Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000512	bacterial brown stripe (rice)		bacterial brown stripe								jseager7	2026-04-23T11:10:22Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000513	head smut		smut								jseager7	2026-04-23T11:10:59Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000514	head smut (maize)		head smut								jseager7	2026-04-23T11:11:22Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000515	rust (soybean)		rust								jseager7	2026-04-23T11:13:14Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000516	bleeding canker		canker								jseager7	2026-04-23T11:13:37Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000517	head rot		plant disease								jseager7	2026-04-23T11:14:58Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000518	head rot (cabbage)		head rot								jseager7	2026-04-23T11:15:10Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000519	summer canker		canker								jseager7	2026-04-23T11:16:09Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000520	Cucurbit yellow vine disease		plant disease								jseager7	2026-04-23T11:25:20Z
http://purl.obolibrary.org/obo/phido.owl/PHIDO_0000521	bacterial canker (kiwifruit)		bacterial canker								jseager7	2026-04-23T11:26:15Z
